date,open,high,low,close,volume,market_cap
2018-08-19,0.5391,0.5692,0.4001,0.5373,129337514.58,129337514.58
2018-08-12,0.9052,0.9274,0.5016,0.5376,130908943.71,130908943.71
2018-08-05,1.0086,1.0144,0.7782,0.9051,91046320.06,91046320.06
2018-07-29,0.9791,1.0631,0.91,1.0086,70267191.54,70267191.54
2018-07-22,0.9989,1.183,0.9428,0.9777,53908282.53,53908282.53
2018-07-15,1.0801,1.0947,0.929,0.9981,44153610.72,44153610.72
2018-07-08,1.0674,1.2615,1.0266,1.0779,58030825.73,58030825.73
2018-07-01,0.9732,1.0825,0.8924,1.0675,58377933.94,58377933.94
2018-06-24,1.1744,1.265,0.881,0.9732,67890112.99,67890112.99
2018-06-17,1.3769,1.471,1.1292,1.1716,55312748.36,55312748.36
